date,ART,TPS
2015-07-03 16:21:00,0.042635,14188
2015-07-03 16:31:00,0.042257,13132
2015-07-03 16:41:00,0.044813,12698
2015-07-03 16:51:00,0.043173,12935
2015-07-03 17:01:00,0.045982,12103
2015-07-03 17:11:00,0.04491,11281
2015-07-03 17:21:00,0.04277,10920
2015-07-03 17:31:00,0.043956,10099
2015-07-03 17:41:00,0.045702,9058
2015-07-03 17:51:00,0.033154,7893
2015-07-03 18:01:00,0.030299,7409
2015-07-03 18:11:00,0.028104,7243
2015-07-03 18:21:00,0.025387,6718
2015-07-03 18:31:00,0.026409,5837
2015-07-03 18:41:00,0.024219,5153
2015-07-03 18:51:00,0.027262,5680
2015-07-03 19:01:00,0.024645,5545
2015-07-03 19:11:00,0.04808,5362
2015-07-03 19:21:00,0.028927,4922
2015-07-03 19:31:00,0.032242,5371
2015-07-03 19:41:00,0.026315,4790
2015-07-03 19:51:00,0.025943,5040
2015-07-03 20:01:00,0.026043,4710
2015-07-03 20:11:00,0.026931,4979
2015-07-03 20:21:00,0.024819,4572
2015-07-03 20:31:00,0.026633,4461
2015-07-03 20:41:00,0.024417,3995
2015-07-03 20:51:00,0.023718,3661
2015-07-03 21:01:00,0.02488,3314
2015-07-03 21:11:00,0.025361,2919
2015-07-03 21:21:00,0.024748,2849
2015-07-03 21:31:00,0.025296,2809
2015-07-03 21:41:00,0.030827,2460
2015-07-03 21:51:00,0.031166,2209
2015-07-03 22:01:00,0.028336,2415
2015-07-03 22:11:00,0.026359,2114
2015-07-03 22:21:00,0.031917,1692
2015-07-03 22:31:00,0.029151,1542
2015-07-03 22:41:00,0.030317,1337
2015-07-03 22:51:00,0.028224,1162
2015-07-03 23:01:00,0.057848,1405
2015-07-03 23:11:00,0.02758,1101
2015-07-03 23:21:00,0.023834,1223
2015-07-03 23:31:00,0.029561,1018
2015-07-03 23:41:00,0.030919,822
2015-07-03 23:51:00,0.060338,929
2015-07-04 06:01:00,0.031341,345
2015-07-04 06:11:00,0.025669,508
2015-07-04 06:21:00,0.03084,636
2015-07-04 06:31:00,0.027402,919
2015-07-04 06:41:00,0.0257,1086
2015-07-04 06:51:00,0.026338,1405
2015-07-04 07:01:00,0.027199,1791
2015-07-04 07:11:00,0.024654,2117
2015-07-04 07:21:00,0.027197,2799
2015-07-04 07:31:00,0.027571,3149
2015-07-04 07:41:00,0.042561,3844
2015-07-04 07:51:00,0.032218,4638
2015-07-04 08:01:00,0.028377,5732
2015-07-04 08:11:00,0.031425,8542
2015-07-04 08:21:00,0.030108,10550
2015-07-04 08:31:00,0.031976,12687
2015-07-04 08:41:00,0.032306,15008
2015-07-04 08:51:00,0.031687,16381
2015-07-04 09:01:00,0.034778,17257
2015-07-04 09:11:00,0.040351,18146
2015-07-04 09:21:00,0.033429,17211
2015-07-04 09:31:00,0.032187,17636
2015-07-04 09:41:00,0.031663,17039
2015-07-04 09:51:00,0.031155,17611
2015-07-04 10:01:00,0.032984,16907
2015-07-04 10:11:00,0.03536,16768
2015-07-04 10:21:00,0.032262,15848
2015-07-04 10:31:00,0.031011,15776
2015-07-04 10:41:00,0.030724,15343
2015-07-04 10:51:00,0.035927,14611
2015-07-04 11:01:00,0.03225,13826
2015-07-04 11:11:00,0.032338,12861
2015-07-04 11:21:00,0.029614,12057
2015-07-04 11:31:00,0.035509,11805
2015-07-04 11:41:00,0.031866,11006
2015-07-04 11:51:00,0.031675,9884
2015-07-04 12:01:00,0.029972,8170
2015-07-04 12:11:00,0.026363,7495
2015-07-04 12:21:00,0.026088,7485
2015-07-04 12:31:00,0.026565,7718
2015-07-04 12:41:00,0.026769,7813
2015-07-04 12:51:00,0.027004,8334
2015-07-04 13:01:00,0.029559,8665
2015-07-04 13:11:00,0.026047,9238
2015-07-04 13:21:00,0.026417,9619
2015-07-04 13:31:00,0.026812,9940
2015-07-04 13:41:00,0.029931,10145
2015-07-04 13:51:00,0.030075,10392
2015-07-04 14:01:00,0.028227,9970
2015-07-04 14:11:00,0.027815,10461
2015-07-04 14:21:00,0.029292,10366
2015-07-04 14:31:00,0.028483,10325
2015-07-04 14:41:00,0.028798,10756
2015-07-04 14:51:00,0.029192,10910
2015-07-04 15:01:00,0.028727,10815
2015-07-04 15:11:00,0.027369,10520
2015-07-04 15:21:00,0.029174,10652
2015-07-04 15:31:00,0.029647,10611
2015-07-04 15:41:00,0.03701,10552
2015-07-04 15:51:00,0.032394,10199
2015-07-04 16:01:00,0.030812,9946
2015-07-04 16:11:00,0.031799,10530
2015-07-04 16:21:00,0.033499,9847
2015-07-04 16:31:00,0.034206,9947
2015-07-04 16:41:00,0.038187,9282
2015-07-04 16:51:00,0.041569,9405
2015-07-04 17:01:00,0.040744,8886
2015-07-04 17:11:00,0.040534,9239
2015-07-04 17:21:00,0.037952,8699
2015-07-04 17:31:00,0.039445,8215
2015-07-04 17:41:00,0.039632,7007
2015-07-04 17:51:00,0.027493,6164
2015-07-04 18:01:00,0.026733,5757
2015-07-04 18:11:00,0.024138,5796
2015-07-04 18:21:00,0.02504,5840
2015-07-04 18:31:00,0.023992,5107
2015-07-04 18:41:00,0.023799,4904
2015-07-04 18:51:00,0.023809,4814
2015-07-04 19:01:00,0.02422,4895
2015-07-04 19:11:00,0.024045,4743
2015-07-04 19:21:00,0.023364,4880
2015-07-04 19:31:00,0.025342,4949
2015-07-04 19:41:00,0.023924,4514
2015-07-04 19:51:00,0.024177,4546
2015-07-04 20:01:00,0.030077,4472
2015-07-04 20:11:00,0.027252,4488
2015-07-04 20:21:00,0.023563,4243
2015-07-04 20:31:00,0.023462,3747
2015-07-04 20:41:00,0.027423,3684
2015-07-04 20:51:00,0.032129,3448
2015-07-04 21:01:00,0.028704,3096
2015-07-04 21:11:00,0.027284,3499
2015-07-04 21:21:00,0.032398,2879
2015-07-04 21:31:00,0.030989,2567
2015-07-04 21:41:00,0.031642,2569
2015-07-04 21:51:00,0.029814,2049
2015-07-04 22:01:00,0.028774,2677
2015-07-04 22:11:00,0.027661,1867
2015-07-04 22:21:00,0.028815,1817
2015-07-04 22:31:00,0.036836,1683
2015-07-04 22:41:00,0.038053,1321
2015-07-04 22:51:00,0.029919,1173
2015-07-04 23:01:00,0.03188,1430
2015-07-04 23:11:00,0.0321,1192
2015-07-04 23:21:00,0.032508,969
2015-07-04 23:31:00,0.040515,1060
2015-07-04 23:41:00,0.030294,842
2015-07-04 23:51:00,0.028351,711
2015-07-05 06:01:00,0.029418,407
2015-07-05 06:11:00,0.024844,556
2015-07-05 06:21:00,0.026775,748
2015-07-05 06:31:00,0.025354,932
2015-07-05 06:41:00,0.024725,1190
2015-07-05 06:51:00,0.024715,1632
2015-07-05 07:01:00,0.025496,2183
2015-07-05 07:11:00,0.023088,2417
2015-07-05 07:21:00,0.026321,3140
2015-07-05 07:31:00,0.023142,4116
2015-07-05 07:41:00,0.043071,4911
2015-07-05 07:51:00,0.028932,5733
2015-07-05 08:01:00,0.029568,7189
2015-07-05 08:11:00,0.028579,9854
2015-07-05 08:21:00,0.026967,12211
2015-07-05 08:31:00,0.028062,14893
2015-07-05 08:41:00,0.029881,17419
2015-07-05 08:51:00,0.028658,18085
2015-07-05 09:01:00,0.029367,19250
2015-07-05 09:11:00,0.031224,18733
2015-07-05 09:21:00,0.029614,19064
2015-07-05 09:31:00,0.03012,18856
2015-07-05 09:41:00,0.031126,18917
2015-07-05 09:51:00,0.029632,18580
2015-07-05 10:01:00,0.031859,17468
2015-07-05 10:11:00,0.028929,16935
2015-07-05 10:21:00,0.028573,16310
2015-07-05 10:31:00,0.029606,15865
2015-07-05 10:41:00,0.028544,15037
2015-07-05 10:51:00,0.029035,14612
2015-07-05 11:01:00,0.030026,13616
2015-07-05 11:11:00,0.028118,13175
2015-07-05 11:21:00,0.028334,12056
2015-07-05 11:31:00,0.028262,11447
2015-07-05 11:41:00,0.028138,10490
2015-07-05 11:51:00,0.035529,9838
2015-07-05 12:01:00,0.026237,8528
2015-07-05 12:11:00,0.029304,7748
2015-07-05 12:21:00,0.026134,7116
2015-07-05 12:31:00,0.026327,7310
2015-07-05 12:41:00,0.025108,7959
2015-07-05 12:51:00,0.025703,7718
2015-07-05 13:01:00,0.025274,8027
2015-07-05 13:11:00,0.025455,8147
2015-07-05 13:21:00,0.027292,8999
2015-07-05 13:31:00,0.025772,8918
2015-07-05 13:41:00,0.027271,9210
2015-07-05 13:51:00,0.026472,8969
2015-07-05 14:01:00,0.026229,8948
2015-07-05 14:11:00,0.02636,9188
2015-07-05 14:21:00,0.028048,9711
2015-07-05 14:31:00,0.02636,9340
2015-07-05 14:41:00,0.027179,10210
2015-07-05 14:51:00,0.026613,10522
2015-07-05 15:01:00,0.027249,9996
2015-07-05 15:11:00,0.026477,10210
2015-07-05 15:21:00,0.02735,9722
2015-07-05 15:31:00,0.027583,10073
2015-07-05 15:41:00,0.027682,9717
2015-07-05 15:51:00,0.027106,9627
2015-07-05 16:01:00,0.028479,9655
2015-07-05 16:11:00,0.028853,9507
2015-07-05 16:21:00,0.028564,9304
2015-07-05 16:31:00,0.032154,9516
2015-07-05 16:41:00,0.030705,9372
2015-07-05 16:51:00,0.035011,9626
2015-07-05 17:01:00,0.039114,9366
2015-07-05 17:11:00,0.040904,8845
2015-07-05 17:21:00,0.041824,8277
2015-07-05 17:31:00,0.036305,8143
2015-07-05 17:41:00,0.030278,6955
2015-07-05 17:51:00,0.029424,6251
2015-07-05 18:01:00,0.02651,5781
2015-07-05 18:11:00,0.024137,5841
2015-07-05 18:21:00,0.023618,5585
2015-07-05 18:31:00,0.0232,5301
2015-07-05 18:41:00,0.024198,4961
2015-07-05 18:51:00,0.023816,4973
2015-07-05 19:01:00,0.023048,5016
2015-07-05 19:11:00,0.024524,4760
2015-07-05 19:21:00,0.028396,4766
2015-07-05 19:31:00,0.023759,4675
2015-07-05 19:41:00,0.023353,4865
2015-07-05 19:51:00,0.023266,4641
2015-07-05 20:01:00,0.024217,4433
2015-07-05 20:11:00,0.022378,4289
2015-07-05 20:21:00,0.022914,4522
2015-07-05 20:31:00,0.023339,4412
2015-07-05 20:41:00,0.022547,4018
2015-07-05 20:51:00,0.023053,4248
2015-07-05 21:01:00,0.022961,3304
2015-07-05 21:11:00,0.02305,3633
2015-07-05 21:21:00,0.022841,3301
2015-07-05 21:31:00,0.027416,2988
2015-07-05 21:41:00,0.028169,2624
2015-07-05 21:51:00,0.026418,2503
2015-07-05 22:01:00,0.023737,2132
2015-07-05 22:11:00,0.026362,2040
2015-07-05 22:21:00,0.026701,1734
2015-07-05 22:31:00,0.026398,1683
2015-07-05 22:41:00,0.02643,1475
2015-07-05 22:51:00,0.025304,1392
2015-07-05 23:01:00,0.027242,1445
2015-07-05 23:11:00,0.030871,1204
2015-07-05 23:21:00,0.030611,987
2015-07-05 23:31:00,0.041934,941
2015-07-05 23:41:00,0.031284,736
2015-07-05 23:51:00,0.035285,617
2015-07-06 06:02:00,0.02838,636
2015-07-06 06:12:00,0.025074,627
2015-07-06 06:22:00,0.033772,863
2015-07-06 06:32:00,0.023709,1399
2015-07-06 06:42:00,0.025429,1880
2015-07-06 06:52:00,0.025484,2149
2015-07-06 07:02:00,0.0241,2589
2015-07-06 07:12:00,0.023257,3631
2015-07-06 07:22:00,0.022938,3766
2015-07-06 07:32:00,0.022634,4333
2015-07-06 07:42:00,0.04047,5489
2015-07-06 07:52:00,0.024745,6642
2015-07-06 08:02:00,0.027149,9294
2015-07-06 08:12:00,0.03009,12152
2015-07-06 08:22:00,0.030313,13779
2015-07-06 08:32:00,0.035021,17616
2015-07-06 08:42:00,0.031708,19792
2015-07-06 08:52:00,0.031416,19816
2015-07-06 09:02:00,0.035138,20911
2015-07-06 09:12:00,0.032841,21188
2015-07-06 09:22:00,0.034522,20707
2015-07-06 09:32:00,0.033518,20482
2015-07-06 09:42:00,0.033988,20608
2015-07-06 09:52:00,0.032577,19958
2015-07-06 10:02:00,0.036868,20178
2015-07-06 10:12:00,0.034036,19741
2015-07-06 10:22:00,0.036753,19753
2015-07-06 10:32:00,0.034096,18617
2015-07-06 10:42:00,0.035464,18332
2015-07-06 10:52:00,0.033322,17470
2015-07-06 11:02:00,0.036404,16518
2015-07-06 11:12:00,0.034395,15679
2015-07-06 11:22:00,0.034812,15134
2015-07-06 11:32:00,0.035292,14383
2015-07-06 11:42:00,0.034764,13589
2015-07-06 11:52:00,0.035006,12302
2015-07-06 12:02:00,0.02794,10839
2015-07-06 12:12:00,0.027635,8824
2015-07-06 12:22:00,0.027325,8760
2015-07-06 12:32:00,0.026096,8764
2015-07-06 12:42:00,0.025592,7818
2015-07-06 12:52:00,0.025935,8410
2015-07-06 13:02:00,0.027039,8083
2015-07-06 13:12:00,0.026558,7842
2015-07-06 13:22:00,0.029082,8179
2015-07-06 13:32:00,0.026784,8489
2015-07-06 13:42:00,0.027946,8302
2015-07-06 13:52:00,0.02742,8595
2015-07-06 14:02:00,0.029443,9464
2015-07-06 14:12:00,0.031392,10189
2015-07-06 14:22:00,0.031124,10001
2015-07-06 14:32:00,0.030215,10405
2015-07-06 14:42:00,0.034412,12093
2015-07-06 14:52:00,0.033877,12495
2015-07-06 15:02:00,0.031199,12388
2015-07-06 15:12:00,0.032382,12416
2015-07-06 15:22:00,0.030685,12680
2015-07-06 15:32:00,0.031348,12689
2015-07-06 15:42:00,0.032227,12909
2015-07-06 15:52:00,0.032069,12896
2015-07-06 16:02:00,0.036013,12679
2015-07-06 16:12:00,0.03327,12562
2015-07-06 16:22:00,0.033113,12634
2015-07-06 16:32:00,0.036398,12672
2015-07-06 16:42:00,0.037936,13289
2015-07-06 16:52:00,0.041021,12301
2015-07-06 17:02:00,0.041886,11777
2015-07-06 17:12:00,0.038977,11332
2015-07-06 17:22:00,0.042112,10828
2015-07-06 17:32:00,0.040762,9835
2015-07-06 17:42:00,0.039032,8454
2015-07-06 17:52:00,0.031966,7599
2015-07-06 18:02:00,0.029344,7021
2015-07-06 18:12:00,0.024913,6536
2015-07-06 18:22:00,0.023438,5998
2015-07-06 18:32:00,0.023243,6259
2015-07-06 18:42:00,0.023148,6159
2015-07-06 18:52:00,0.023079,6244
2015-07-06 19:02:00,0.022773,6118
2015-07-06 19:12:00,0.022815,5712
2015-07-06 19:22:00,0.023188,5186
2015-07-06 19:32:00,0.022883,5328
2015-07-06 19:42:00,0.023029,5137
2015-07-06 19:52:00,0.023135,4471
2015-07-06 20:02:00,0.027362,5112
2015-07-06 20:12:00,0.028677,4898
2015-07-06 20:22:00,0.022445,4281
2015-07-06 20:32:00,0.024291,4718
2015-07-06 20:42:00,0.02359,3917
2015-07-06 20:52:00,0.023611,5000
2015-07-06 21:02:00,0.023317,4016
2015-07-06 21:12:00,0.022837,3520
2015-07-06 21:22:00,0.022832,3288
2015-07-06 21:32:00,0.027905,3184
2015-07-06 21:42:00,0.027059,2907
2015-07-06 21:52:00,0.024604,2245
2015-07-06 22:02:00,0.024747,2275
2015-07-06 22:12:00,0.024646,2218
2015-07-06 22:22:00,0.024798,1731
2015-07-06 22:32:00,0.030296,1436
2015-07-06 22:42:00,0.027719,1561
2015-07-06 22:52:00,0.026548,1283
2015-07-06 23:02:00,0.041548,1496
2015-07-06 23:12:00,0.025255,1291
2015-07-06 23:22:00,0.029864,972
2015-07-06 23:32:00,0.026748,863
2015-07-06 23:42:00,0.026575,805
2015-07-06 23:52:00,0.026573,685
2015-07-07 06:03:00,0.02606,493
2015-07-07 06:13:00,0.024269,856
2015-07-07 06:23:00,0.02513,1201
2015-07-07 06:33:00,0.02408,1433
2015-07-07 06:43:00,0.024145,1821
2015-07-07 06:53:00,0.023431,2331
2015-07-07 07:03:00,0.024646,3242
2015-07-07 07:13:00,0.023708,3626
2015-07-07 07:23:00,0.024467,4119
2015-07-07 07:33:00,0.023248,5270
2015-07-07 07:43:00,0.0256,5668
2015-07-07 07:53:00,0.02617,6964
2015-07-07 08:03:00,0.026233,9208
2015-07-07 08:13:00,0.030684,12088
2015-07-07 08:23:00,0.029435,14409
2015-07-07 08:33:00,0.029027,16937
2015-07-07 08:43:00,0.03322,19487
2015-07-07 08:53:00,0.030327,19620
2015-07-07 09:03:00,0.033786,20402
2015-07-07 09:13:00,0.033006,21034
2015-07-07 09:23:00,0.032015,20044
2015-07-07 09:33:00,0.033962,19916
2015-07-07 09:43:00,0.032504,19740
2015-07-07 09:53:00,0.032288,18942
2015-07-07 10:03:00,0.033007,17894
2015-07-07 10:13:00,0.0309,17171
2015-07-07 10:23:00,0.032079,17154
2015-07-07 10:33:00,0.029585,16361
2015-07-07 10:43:00,0.030365,15777
2015-07-07 10:53:00,0.029634,14856
2015-07-07 11:03:00,0.034207,14395
2015-07-07 11:13:00,0.032581,14251
2015-07-07 11:23:00,0.031544,13341
2015-07-07 11:33:00,0.037948,13220
2015-07-07 11:43:00,0.031849,12049
2015-07-07 11:53:00,0.034468,11174
2015-07-07 12:03:00,0.030256,9560
2015-07-07 12:13:00,0.027359,7456
2015-07-07 12:23:00,0.027419,7116
2015-07-07 12:33:00,0.026769,6914
2015-07-07 12:43:00,0.025738,7358
2015-07-07 12:53:00,0.026741,7094
2015-07-07 13:03:00,0.027308,7171
2015-07-07 13:13:00,0.0269,7900
2015-07-07 13:23:00,0.02775,7585
2015-07-07 13:33:00,0.03159,7737
2015-07-07 13:43:00,0.027051,7982
2015-07-07 13:53:00,0.03099,8154
2015-07-07 14:03:00,0.028747,8775
2015-07-07 14:13:00,0.029925,9831
2015-07-07 14:23:00,0.029119,9107
2015-07-07 14:33:00,0.029461,10078
2015-07-07 14:43:00,0.029468,10984
2015-07-07 14:53:00,0.030507,11035
2015-07-07 15:03:00,0.032429,11499
2015-07-07 15:13:00,0.034134,11642
2015-07-07 15:23:00,0.032022,11708
2015-07-07 15:33:00,0.030372,12523
2015-07-07 15:43:00,0.032249,11725
2015-07-07 15:53:00,0.033033,11686
2015-07-07 16:03:00,0.032649,12049
2015-07-07 16:13:00,0.031321,12316
2015-07-07 16:23:00,0.033394,12076
2015-07-07 16:33:00,0.032599,11743
2015-07-07 16:43:00,0.03354,11746
2015-07-07 16:53:00,0.038246,11632
2015-07-07 17:03:00,0.04143,10900
2015-07-07 17:13:00,0.041723,11040
2015-07-07 17:23:00,0.042957,10662
2015-07-07 17:33:00,0.040861,10008
2015-07-07 17:43:00,0.034035,8119
2015-07-07 17:53:00,0.030219,6603
2015-07-07 18:03:00,0.02652,6455
2015-07-07 18:13:00,0.023566,5943
2015-07-07 18:23:00,0.024085,5512
2015-07-07 18:33:00,0.023042,5348
2015-07-07 18:43:00,0.022923,5215
2015-07-07 18:53:00,0.022459,5068
2015-07-07 19:03:00,0.043687,4707
2015-07-07 19:13:00,0.022819,4840
2015-07-07 19:23:00,0.045974,4621
2015-07-07 19:33:00,0.023479,5098
2015-07-07 19:43:00,0.023641,4956
2015-07-07 19:53:00,0.023086,4896
2015-07-07 20:03:00,0.02318,5234
2015-07-07 20:13:00,0.022847,5017
2015-07-07 20:23:00,0.023163,4653
2015-07-07 20:33:00,0.022712,4403
2015-07-07 20:43:00,0.022777,4089
2015-07-07 20:53:00,0.023259,4067
2015-07-07 21:03:00,0.023004,3750
2015-07-07 21:13:00,0.023123,3524
2015-07-07 21:23:00,0.022886,3234
2015-07-07 21:33:00,0.023779,2788
2015-07-07 21:43:00,0.025273,3056
2015-07-07 21:53:00,0.02366,2323
2015-07-07 22:03:00,0.024389,2392
2015-07-07 22:13:00,0.026677,2045
2015-07-07 22:23:00,0.029749,2001
2015-07-07 22:33:00,0.030576,1783
2015-07-07 22:43:00,0.029037,1468
2015-07-07 22:53:00,0.024169,1403
2015-07-07 23:03:00,0.040063,1535
2015-07-07 23:13:00,0.02459,1467
2015-07-07 23:23:00,0.028508,1037
2015-07-07 23:33:00,0.026224,796
2015-07-07 23:43:00,0.024756,715
2015-07-07 23:53:00,0.024445,829
2015-07-08 06:04:00,0.026605,669
2015-07-08 06:14:00,0.02506,766
2015-07-08 06:24:00,0.025508,1222
2015-07-08 06:34:00,0.025115,1452
2015-07-08 06:44:00,0.023214,1834
2015-07-08 06:54:00,0.023562,2326
2015-07-08 07:04:00,0.024129,3055
2015-07-08 07:14:00,0.023558,3615
2015-07-08 07:24:00,0.023313,4397
2015-07-08 07:34:00,0.024268,5090
2015-07-08 07:44:00,0.024059,5882
2015-07-08 07:54:00,0.026145,6940
2015-07-08 08:04:00,0.027506,9666
2015-07-08 08:14:00,0.02956,12452
2015-07-08 08:24:00,0.029483,13910
2015-07-08 08:34:00,0.031522,17737
2015-07-08 08:44:00,0.030558,19254
2015-07-08 08:54:00,0.032983,20360
2015-07-08 09:04:00,0.031905,20014
2015-07-08 09:14:00,0.032218,19319
2015-07-08 09:24:00,0.033593,19251
2015-07-08 09:34:00,0.032454,19410
2015-07-08 09:44:00,0.033606,18867
2015-07-08 09:54:00,0.03567,17893
2015-07-08 10:04:00,0.033651,18292
2015-07-08 10:14:00,0.031636,17740
2015-07-08 10:24:00,0.032248,16511
2015-07-08 10:34:00,0.032259,16270
2015-07-08 10:44:00,0.030715,16058
2015-07-08 10:54:00,0.033421,14648
2015-07-08 11:04:00,0.034267,14549
2015-07-08 11:14:00,0.035873,14085
2015-07-08 11:24:00,0.033592,12948
2015-07-08 11:34:00,0.03762,12285
2015-07-08 11:44:00,0.032329,11536
2015-07-08 11:54:00,0.034488,10406
2015-07-08 12:04:00,0.028794,8428
2015-07-08 12:14:00,0.027651,6974
2015-07-08 12:24:00,0.027675,7243
2015-07-08 12:34:00,0.026686,7204
2015-07-08 12:44:00,0.027914,7184
2015-07-08 12:54:00,0.028531,7531
2015-07-08 13:04:00,0.025977,7589
2015-07-08 13:14:00,0.026441,7576
2015-07-08 13:24:00,0.026619,7879
2015-07-08 13:34:00,0.026367,7980
2015-07-08 13:44:00,0.028514,8391
2015-07-08 13:54:00,0.026848,7984
2015-07-08 14:04:00,0.027638,7764
2015-07-08 14:14:00,0.030206,8650
2015-07-08 14:24:00,0.028518,8978
2015-07-08 14:34:00,0.030733,10017
2015-07-08 14:44:00,0.030651,10890
2015-07-08 14:54:00,0.031609,11091
2015-07-08 15:04:00,0.030663,11392
2015-07-08 15:14:00,0.030569,11298
2015-07-08 15:24:00,0.031285,10712
2015-07-08 15:34:00,0.034867,11099
2015-07-08 15:44:00,0.034768,11939
2015-07-08 15:54:00,0.032164,10794
2015-07-08 16:04:00,0.031075,11621
2015-07-08 16:14:00,0.031475,11903
2015-07-08 16:24:00,0.035029,11496
2015-07-08 16:34:00,0.036569,11446
2015-07-08 16:44:00,0.042606,11344
2015-07-08 16:54:00,0.039453,11299
2015-07-08 17:04:00,0.0423,10965
2015-07-08 17:14:00,0.041598,9528
2015-07-08 17:24:00,0.043952,9837
2015-07-08 17:34:00,0.038341,9111
2015-07-08 17:44:00,0.037358,8210
2015-07-08 17:54:00,0.028531,6699
2015-07-08 18:04:00,0.025864,5968
2015-07-08 18:14:00,0.024377,5819
2015-07-08 18:24:00,0.023886,5384
2015-07-08 18:34:00,0.023203,5390
2015-07-08 18:44:00,0.023758,4791
2015-07-08 18:54:00,0.038284,4790
2015-07-08 19:04:00,0.022572,4567
2015-07-08 19:14:00,0.023381,4952
2015-07-08 19:24:00,0.022958,4953
2015-07-08 19:34:00,0.023356,4725
2015-07-08 19:44:00,0.022789,4794
2015-07-08 19:54:00,0.023114,4708
2015-07-08 20:04:00,0.022864,4452
2015-07-08 20:14:00,0.022664,4446
2015-07-08 20:24:00,0.024062,4562
2015-07-08 20:34:00,0.023204,4145
2015-07-08 20:44:00,0.023375,3884
2015-07-08 20:54:00,0.023209,3705
2015-07-08 21:04:00,0.024176,3390
2015-07-08 21:14:00,0.023949,3236
2015-07-08 21:24:00,0.02618,2907
2015-07-08 21:34:00,0.028781,2618
2015-07-08 21:44:00,0.029828,2549
2015-07-08 21:54:00,0.026207,2223
2015-07-08 22:04:00,0.025954,2105
2015-07-08 22:14:00,0.029124,1765
2015-07-08 22:24:00,0.028001,1865
2015-07-08 22:34:00,0.026946,1694
2015-07-08 22:44:00,0.026129,1468
2015-07-08 22:54:00,0.029301,1188
2015-07-08 23:04:00,0.036834,1364
2015-07-08 23:14:00,0.025773,1676
2015-07-08 23:24:00,0.02377,1018
2015-07-08 23:34:00,0.029744,936
2015-07-08 23:44:00,0.025458,967
2015-07-08 23:54:00,0.02243,804
2015-07-09 06:04:00,0.028255,589
2015-07-09 06:14:00,0.026401,838
2015-07-09 06:24:00,0.025695,1031
2015-07-09 06:34:00,0.025485,1311
2015-07-09 06:44:00,0.023423,1585
2015-07-09 06:54:00,0.024064,2327
2015-07-09 07:04:00,0.023604,2528
2015-07-09 07:14:00,0.02548,3095
2015-07-09 07:24:00,0.023541,4030
2015-07-09 07:34:00,0.023177,3964
2015-07-09 07:44:00,0.023732,5099
2015-07-09 07:54:00,0.025868,6208
2015-07-09 08:04:00,0.027049,8520
2015-07-09 08:14:00,0.027895,11318
2015-07-09 08:24:00,0.031698,13418
2015-07-09 08:34:00,0.031734,16237
2015-07-09 08:44:00,0.031328,17276
2015-07-09 08:54:00,0.031935,18132
2015-07-09 09:04:00,0.032758,18499
2015-07-09 09:14:00,0.036386,18803
2015-07-09 09:24:00,0.033974,18467
2015-07-09 09:34:00,0.032542,18417
2015-07-09 09:44:00,0.032414,18480
2015-07-09 09:54:00,0.034261,18082
2015-07-09 10:04:00,0.032686,17725
2015-07-09 10:14:00,0.032241,16663
2015-07-09 10:24:00,0.032071,16177
2015-07-09 10:34:00,0.031176,15775
2015-07-09 10:44:00,0.031459,15396
2015-07-09 10:54:00,0.036352,15466
2015-07-09 11:04:00,0.032144,14608
2015-07-09 11:14:00,0.031674,13965
2015-07-09 11:24:00,0.030695,13287
2015-07-09 11:34:00,0.035802,13015
2015-07-09 11:44:00,0.033022,11756
2015-07-09 11:54:00,0.031345,10222
2015-07-09 12:04:00,0.028583,8672
2015-07-09 12:14:00,0.025575,8013
2015-07-09 12:24:00,0.026598,7726
2015-07-09 12:34:00,0.027117,7825
2015-07-09 12:44:00,0.028819,8229
2015-07-09 12:54:00,0.025533,8898
2015-07-09 13:04:00,0.027261,8907
2015-07-09 13:14:00,0.026743,8859
2015-07-09 13:24:00,0.026406,8469
2015-07-09 13:34:00,0.027399,8725
2015-07-09 13:44:00,0.027626,9348
2015-07-09 13:54:00,0.029336,8880
2015-07-09 14:04:00,0.027102,9577
2015-07-09 14:14:00,0.027604,10460
2015-07-09 14:24:00,0.02796,10345
2015-07-09 14:34:00,0.028604,10729
2015-07-09 14:44:00,0.03245,11894
2015-07-09 14:54:00,0.031194,12098
2015-07-09 15:04:00,0.033897,11873
2015-07-09 15:14:00,0.033762,12540
2015-07-09 15:24:00,0.030027,13117
2015-07-09 15:34:00,0.031021,12741
2015-07-09 15:44:00,0.030815,12110
2015-07-09 15:54:00,0.032299,12358
2015-07-09 16:04:00,0.033284,12318
2015-07-09 16:14:00,0.032461,12427
2015-07-09 16:24:00,0.036188,11483
2015-07-09 16:34:00,0.035337,12060
2015-07-09 16:44:00,0.039983,11319
2015-07-09 16:54:00,0.037537,11830
2015-07-09 17:04:00,0.041105,11128
2015-07-09 17:14:00,0.040243,11038
2015-07-09 17:24:00,0.038635,10263
2015-07-09 17:34:00,0.038486,9272
2015-07-09 17:44:00,0.036287,7858
2015-07-09 17:54:00,0.031237,6709
2015-07-09 18:04:00,0.025426,5989
2015-07-09 18:14:00,0.024,5446
2015-07-09 18:24:00,0.023549,5138
2015-07-09 18:34:00,0.024017,4845
2015-07-09 18:44:00,0.022252,4503
2015-07-09 18:54:00,0.022743,4664
2015-07-09 19:04:00,0.035556,4882
2015-07-09 19:14:00,0.023222,4601
2015-07-09 19:24:00,0.022665,4586
2015-07-09 19:34:00,0.023668,4725
